image_id,neighbor_rank,neighbor_image_id,embedding_similarity,filtered_jaccard,raw_jaccard,source_filtered_concepts,neighbor_filtered_concepts,source_raw_concepts,neighbor_raw_concepts
img_002135,4,img_002556,0.9812808632850647,1.0,1.0,,,,
img_002135,5,img_002777,0.9806500673294067,1.0,1.0,,,,
img_002136,1,img_002677,0.9837791323661804,1.0,1.0,,,,
img_002136,2,img_001013,0.9836094379425049,1.0,1.0,,,,
img_002136,3,img_000640,0.9823536276817322,1.0,1.0,,,,
img_002136,4,img_002102,0.9822702407836914,1.0,1.0,,,,
img_002136,5,img_002009,0.9822470545768738,1.0,1.0,,,,
img_002137,1,img_000096,0.9753814339637756,1.0,1.0,,,,
img_002137,2,img_001237,0.9749016761779785,1.0,1.0,,,,
img_002137,3,img_000128,0.9728970527648926,1.0,1.0,,,,
img_002137,4,img_002281,0.9722688794136047,1.0,1.0,,,,
img_002137,5,img_002395,0.9718847870826721,1.0,1.0,,,,
img_002138,1,img_002427,0.967892587184906,1.0,1.0,,,,
img_002138,2,img_002872,0.9677700996398926,1.0,1.0,,,,
img_002138,3,img_000441,0.967323362827301,1.0,1.0,,,,
img_002138,4,img_000905,0.9670610427856445,1.0,1.0,,,,
img_002138,5,img_002529,0.9669411182403564,1.0,1.0,,,,
img_002139,1,img_000357,0.9721039533615112,1.0,1.0,,,,
img_002139,2,img_000793,0.9718557596206665,1.0,1.0,,,,
img_002139,3,img_002740,0.9716668128967285,1.0,1.0,,,,
img_002139,4,img_001762,0.9708941578865051,1.0,1.0,,,,
img_002139,5,img_002113,0.9707337021827698,1.0,1.0,,,,
img_002140,1,img_000311,0.980942964553833,1.0,1.0,,,,
img_002140,2,img_002498,0.9792816638946533,1.0,1.0,,,,
img_002140,3,img_001672,0.9779325127601624,1.0,1.0,,,,
img_002140,4,img_002377,0.975429892539978,1.0,1.0,,,,
img_002140,5,img_001886,0.9751429557800293,1.0,1.0,,,,
img_002141,1,img_001639,0.9891800880432129,1.0,1.0,,,,
img_002141,2,img_000931,0.9878255724906921,1.0,1.0,,,,
img_002141,3,img_001503,0.9878138303756714,1.0,1.0,,,,
img_002141,4,img_002678,0.9877941608428955,1.0,1.0,,,,
img_002141,5,img_000025,0.9861293435096741,1.0,1.0,,,,
img_002142,1,img_001595,0.9886243343353271,1.0,1.0,,,,
img_002142,2,img_002064,0.9858987331390381,1.0,1.0,,,,
img_002142,3,img_000679,0.9855936765670776,1.0,1.0,,,,
img_002142,4,img_002929,0.9854006767272949,1.0,1.0,,,,
img_002142,5,img_001802,0.9852514266967773,1.0,1.0,,,,
img_002143,1,img_002532,0.987586498260498,1.0,1.0,,,,
img_002143,2,img_002307,0.985859751701355,1.0,1.0,,,,
img_002143,3,img_002008,0.9852839708328247,1.0,1.0,,,,
img_002143,4,img_002428,0.9848649501800537,1.0,1.0,,,,
img_002143,5,img_002195,0.9847474098205566,1.0,1.0,,,,
img_002144,1,img_002507,0.9893082976341248,1.0,1.0,,,,
img_002144,2,img_001591,0.9891331791877747,1.0,1.0,,,,
img_002144,3,img_000956,0.9890717267990112,1.0,1.0,,,,
img_002144,4,img_001064,0.9887804985046387,1.0,1.0,,,,
img_002144,5,img_001441,0.9886902570724487,1.0,1.0,,,,
img_002145,1,img_001481,0.9801018238067627,1.0,1.0,,,,
img_002145,2,img_000499,0.979554295539856,1.0,1.0,,,,
img_002145,3,img_000537,0.9788467884063721,1.0,1.0,,,,
img_002145,4,img_000065,0.9784846901893616,1.0,1.0,,,,
img_002145,5,img_001202,0.9784360527992249,1.0,1.0,,,,
img_002146,1,img_002805,0.9825881719589233,1.0,1.0,,,,
img_002146,2,img_002433,0.9814175367355347,1.0,1.0,,,,
img_002146,3,img_002906,0.981389045715332,1.0,1.0,,,,
img_002146,4,img_002262,0.9813737869262695,1.0,1.0,,,,
img_002146,5,img_002869,0.9812553524971008,1.0,1.0,,,,
img_002147,1,img_001305,0.9864890575408936,1.0,1.0,,,,
img_002147,2,img_001854,0.9861400127410889,1.0,1.0,,,,
img_002147,3,img_000719,0.9857740998268127,1.0,1.0,,,,
img_002147,4,img_000102,0.9857308864593506,1.0,1.0,,,,
img_002147,5,img_000294,0.9856823086738586,1.0,1.0,,,,
img_002148,1,img_000837,0.9898288249969482,1.0,1.0,,,,
img_002148,2,img_001004,0.9889222383499146,1.0,1.0,,,,
img_002148,3,img_002397,0.9886037111282349,1.0,1.0,,,,
img_002148,4,img_002732,0.9885525703430176,1.0,1.0,,,,
img_002148,5,img_001665,0.9878884553909302,1.0,1.0,,,,
img_002149,1,img_000793,0.9695438146591187,1.0,1.0,,,,
img_002149,2,img_000859,0.9660204648971558,1.0,1.0,,,,
img_002149,3,img_002685,0.9657913446426392,1.0,1.0,,,,
img_002149,4,img_002826,0.9652390480041504,1.0,1.0,,,,
img_002149,5,img_002542,0.9646667242050171,1.0,1.0,,,,
img_002150,1,img_002021,0.9932311773300171,1.0,1.0,,,,
img_002150,2,img_000574,0.9921587109565735,1.0,1.0,,,,
img_002150,3,img_002809,0.9913250803947449,1.0,1.0,,,,
img_002150,4,img_000114,0.9906526803970337,1.0,1.0,,,,
img_002150,5,img_000294,0.9902550578117371,1.0,1.0,,,,
img_002151,1,img_000887,0.9875731468200684,1.0,1.0,,,,
img_002151,2,img_000231,0.9869097471237183,1.0,1.0,,,,
img_002151,3,img_002777,0.9863958358764648,1.0,1.0,,,,
img_002151,4,img_000427,0.9852331876754761,1.0,1.0,,,,
img_002151,5,img_002658,0.9851707220077515,1.0,1.0,,,,
img_002152,1,img_000440,0.9896901845932007,1.0,1.0,,,,
img_002152,2,img_001119,0.9877884387969971,1.0,1.0,,,,
img_002152,3,img_001280,0.9873950481414795,1.0,1.0,,,,
img_002152,4,img_000294,0.9872472882270813,1.0,1.0,,,,
img_002152,5,img_000924,0.9870775938034058,1.0,1.0,,,,
img_002153,1,img_001617,0.9778107404708862,1.0,1.0,,,,
img_002153,2,img_002908,0.9777117967605591,1.0,1.0,,,,
img_002153,3,img_000449,0.9766453504562378,1.0,1.0,,,,
img_002153,4,img_001210,0.9761921763420105,1.0,1.0,,,,
img_002153,5,img_002088,0.9756116271018982,1.0,1.0,,,,
img_002154,1,img_000168,0.976035475730896,1.0,1.0,,,,
img_002154,2,img_000031,0.9757522344589233,1.0,1.0,,,,
img_002154,3,img_002740,0.9752469062805176,1.0,1.0,,,,
img_002154,4,img_001617,0.9750180244445801,1.0,1.0,,,,
img_002154,5,img_001360,0.9746057391166687,1.0,1.0,,,,
img_002155,1,img_001431,0.977419376373291,1.0,1.0,,,,
img_002155,2,img_001988,0.9761749505996704,1.0,1.0,,,,
img_002155,3,img_000967,0.975528359413147,1.0,1.0,,,,
img_002155,4,img_002928,0.9755213260650635,1.0,1.0,,,,
img_002155,5,img_000405,0.9753400087356567,1.0,1.0,,,,
img_002156,1,img_002672,0.9814021587371826,1.0,1.0,,,,
img_002156,2,img_002375,0.9810562133789062,1.0,1.0,,,,
img_002156,3,img_002641,0.9807698726654053,1.0,1.0,,,,
img_002156,4,img_001847,0.9798375368118286,1.0,1.0,,,,
img_002156,5,img_001137,0.9791672825813293,1.0,1.0,,,,
img_002157,1,img_000865,0.9885278940200806,1.0,1.0,,,,
img_002157,2,img_001389,0.9879657626152039,1.0,1.0,,,,
img_002157,3,img_002840,0.9876867532730103,1.0,1.0,,,,
img_002157,4,img_001087,0.9871888160705566,1.0,1.0,,,,
img_002157,5,img_002664,0.9866793155670166,1.0,1.0,,,,
img_002158,1,img_001696,0.9850119352340698,1.0,1.0,,,,
img_002158,2,img_000649,0.9835408329963684,1.0,1.0,,,,
img_002158,3,img_002066,0.9831742644309998,1.0,1.0,,,,
img_002158,4,img_002602,0.9829275012016296,1.0,1.0,,,,
img_002158,5,img_000839,0.9828578233718872,1.0,1.0,,,,
img_002159,1,img_000565,0.9916977882385254,1.0,1.0,,,,
img_002159,2,img_000583,0.9902995824813843,1.0,1.0,,,,
img_002159,3,img_002677,0.990275502204895,1.0,1.0,,,,
img_002159,4,img_000125,0.9900773763656616,1.0,1.0,,,,
img_002159,5,img_001719,0.9900115728378296,1.0,1.0,,,,
img_002160,1,img_002123,0.9784063100814819,1.0,1.0,,,,
img_002160,2,img_002586,0.9766185283660889,1.0,1.0,,,,
img_002160,3,img_001360,0.9756377935409546,1.0,1.0,,,,
img_002160,4,img_000493,0.9753752946853638,1.0,1.0,,,,
img_002160,5,img_001336,0.9748519659042358,1.0,1.0,,,,
img_002161,1,img_001835,0.9738797545433044,1.0,1.0,,,,
img_002161,2,img_001387,0.9731593132019043,1.0,1.0,,,,
img_002161,3,img_002957,0.9729267358779907,1.0,1.0,,,,
img_002161,4,img_002412,0.972699761390686,1.0,1.0,,,,
img_002161,5,img_000669,0.9722813367843628,1.0,1.0,,,,
img_002162,1,img_002069,0.9701973795890808,1.0,1.0,,,,
img_002162,2,img_000745,0.9689427614212036,1.0,1.0,,,,
img_002162,3,img_000903,0.9686528444290161,1.0,1.0,,,,
img_002162,4,img_000317,0.9684244990348816,1.0,1.0,,,,
img_002162,5,img_000126,0.9681839942932129,1.0,1.0,,,,
img_002163,1,img_001237,0.9684094786643982,1.0,1.0,,,,
img_002163,2,img_000023,0.9677674770355225,1.0,1.0,,,,
img_002163,3,img_002607,0.9655386805534363,1.0,1.0,,,,
img_002163,4,img_000253,0.9655295610427856,1.0,1.0,,,,
img_002163,5,img_000946,0.9653524160385132,1.0,1.0,,,,
img_002164,1,img_001045,0.9710918664932251,1.0,1.0,,,,
img_002164,2,img_001349,0.9698852300643921,1.0,1.0,,,,
img_002164,3,img_000393,0.9689468741416931,1.0,1.0,,,,
img_002164,4,img_002418,0.9681997299194336,1.0,1.0,,,,
img_002164,5,img_000040,0.9681607484817505,1.0,1.0,,,,
img_002165,1,img_000855,0.9854013323783875,1.0,1.0,,,,
img_002165,2,img_000317,0.9853525161743164,1.0,1.0,,,,
img_002165,3,img_002890,0.9843843579292297,1.0,1.0,,,,
img_002165,4,img_001322,0.9841779470443726,1.0,1.0,,,,
img_002165,5,img_000537,0.9840256571769714,1.0,1.0,,,,
img_002166,1,img_001044,0.9820445775985718,1.0,1.0,,,,
img_002166,2,img_002629,0.9806510806083679,1.0,1.0,,,,
img_002166,3,img_001247,0.9805389642715454,1.0,1.0,,,,
img_002166,4,img_001619,0.980504035949707,1.0,1.0,,,,
img_002166,5,img_001309,0.9803327322006226,1.0,1.0,,,,
img_002167,1,img_000701,0.9876046180725098,1.0,1.0,,,,
img_002167,2,img_002526,0.9863795042037964,1.0,1.0,,,,
img_002167,3,img_001060,0.9859726428985596,1.0,1.0,,,,
img_002167,4,img_000427,0.9854162335395813,1.0,1.0,,,,
img_002167,5,img_002802,0.984987735748291,1.0,1.0,,,,
img_002168,1,img_001180,0.9753561615943909,1.0,1.0,,,,
img_002168,2,img_001541,0.9705255627632141,1.0,1.0,,,,
img_002168,3,img_001727,0.9702643752098083,1.0,1.0,,,,
img_002168,4,img_001769,0.9701273441314697,1.0,1.0,,,,
img_002168,5,img_000898,0.9700466394424438,1.0,1.0,,,,
img_002169,1,img_002228,0.9849957823753357,1.0,1.0,,,,
img_002169,2,img_002399,0.9846478700637817,1.0,1.0,,,,
img_002169,3,img_000417,0.9842234253883362,1.0,1.0,,,,
img_002169,4,img_000810,0.9839233160018921,1.0,1.0,,,,
img_002169,5,img_000813,0.9836455583572388,1.0,1.0,,,,
img_002170,1,img_000142,0.9773247241973877,1.0,1.0,,,,
img_002170,2,img_002824,0.9771369099617004,1.0,1.0,,,,
img_002170,3,img_002088,0.9771022796630859,1.0,1.0,,,,
img_002170,4,img_001432,0.9758374691009521,1.0,1.0,,,,
img_002170,5,img_002791,0.9754925966262817,1.0,1.0,,,,
img_002171,1,img_002704,0.9829681515693665,1.0,1.0,,,,
img_002171,2,img_000414,0.9798859357833862,1.0,1.0,,,,
img_002171,3,img_001418,0.9776839017868042,1.0,1.0,,,,
img_002171,4,img_001739,0.9771391153335571,1.0,1.0,,,,
img_002171,5,img_001392,0.9766026735305786,1.0,1.0,,,,
img_002172,1,img_002536,0.9781244397163391,1.0,1.0,,,,
img_002172,2,img_001380,0.9772220253944397,1.0,1.0,,,,
img_002172,3,img_002173,0.9770126342773438,1.0,1.0,,,,
img_002172,4,img_001355,0.9769729375839233,1.0,1.0,,,,
img_002172,5,img_001171,0.9769707322120667,1.0,1.0,,,,
img_002173,1,img_000565,0.9860007762908936,1.0,1.0,,,,
img_002173,2,img_000940,0.9859633445739746,1.0,1.0,,,,
img_002173,3,img_000125,0.9857548475265503,1.0,1.0,,,,
img_002173,4,img_000692,0.9854477643966675,1.0,1.0,,,,
img_002173,5,img_002689,0.9849957823753357,1.0,1.0,,,,
img_002174,1,img_001800,0.9884297847747803,1.0,1.0,,,,
img_002174,2,img_000551,0.9869336485862732,1.0,1.0,,,,
img_002174,3,img_002347,0.9862560033798218,1.0,1.0,,,,
img_002174,4,img_000075,0.9844557642936707,1.0,1.0,,,,
img_002174,5,img_000267,0.9843626022338867,1.0,1.0,,,,
img_002175,1,img_000471,0.9887845516204834,1.0,1.0,,,,
img_002175,2,img_001593,0.9878178238868713,1.0,1.0,,,,
img_002175,3,img_002407,0.9866896271705627,1.0,1.0,,,,
img_002175,4,img_001327,0.9865924119949341,1.0,1.0,,,,
img_002175,5,img_002354,0.9865920543670654,1.0,1.0,,,,
img_002176,1,img_000834,0.9854394197463989,1.0,1.0,,,,
img_002176,2,img_000640,0.9853535890579224,1.0,1.0,,,,
img_002176,3,img_001123,0.9846729040145874,1.0,1.0,,,,
img_002176,4,img_000570,0.9846530556678772,1.0,1.0,,,,
img_002176,5,img_000276,0.9845196604728699,1.0,1.0,,,,
img_002177,1,img_002697,0.9621878862380981,1.0,1.0,,,,
img_002177,2,img_000624,0.960804283618927,1.0,1.0,,,,
img_002177,3,img_002491,0.9606244564056396,1.0,1.0,,,,
img_002177,4,img_002904,0.956223726272583,1.0,1.0,,,,
img_002177,5,img_001018,0.9562081098556519,1.0,1.0,,,,
img_002178,1,img_000108,0.9891684055328369,1.0,1.0,,,,
img_002178,2,img_002397,0.9880781173706055,1.0,1.0,,,,
img_002178,3,img_000627,0.9879728555679321,1.0,1.0,,,,
img_002178,4,img_002644,0.9871436357498169,1.0,1.0,,,,
img_002178,5,img_002869,0.9870383739471436,1.0,1.0,,,,
img_002179,1,img_001476,0.9570311903953552,1.0,1.0,,,,
img_002179,2,img_002811,0.9554426670074463,1.0,1.0,,,,
img_002179,3,img_000155,0.9552099108695984,1.0,1.0,,,,
img_002179,4,img_002963,0.9538636803627014,1.0,1.0,,,,
img_002179,5,img_000990,0.953418493270874,1.0,1.0,,,,
img_002180,1,img_000259,0.9671414494514465,1.0,1.0,,,,
img_002180,2,img_002111,0.9654946327209473,1.0,1.0,,,,
img_002180,3,img_000781,0.9626549482345581,1.0,1.0,,,,
img_002180,4,img_001019,0.9605749845504761,1.0,1.0,,,,
img_002180,5,img_000948,0.9594129920005798,1.0,1.0,,,,
img_002181,1,img_000355,0.9768397808074951,1.0,1.0,,,,
img_002181,2,img_001256,0.9762665629386902,1.0,1.0,,,,
img_002181,3,img_002846,0.9741050004959106,1.0,1.0,,,,
img_002181,4,img_000299,0.9739900827407837,1.0,1.0,,,,
img_002181,5,img_001727,0.9730777740478516,1.0,1.0,,,,
img_002182,1,img_002422,0.9733511209487915,1.0,1.0,,,,
img_002182,2,img_001821,0.9733315706253052,1.0,1.0,,,,
img_002182,3,img_002622,0.9726308584213257,1.0,1.0,,,,
img_002182,4,img_000035,0.9720803499221802,1.0,1.0,,,,
img_002182,5,img_000705,0.9708601236343384,1.0,1.0,,,,
img_002183,1,img_000088,0.9846080541610718,1.0,1.0,,,,
img_002183,2,img_000344,0.9802781343460083,1.0,1.0,,,,
img_002183,3,img_000783,0.9795189499855042,1.0,1.0,,,,
img_002183,4,img_000943,0.9789190292358398,1.0,1.0,,,,
img_002183,5,img_000515,0.9788926839828491,1.0,1.0,,,,
img_002184,1,img_002185,0.9586062431335449,1.0,1.0,,,,
img_002184,2,img_002926,0.9584888219833374,1.0,1.0,,,,
img_002184,3,img_001970,0.9583490490913391,1.0,1.0,,,,
img_002184,4,img_002850,0.9581915140151978,1.0,1.0,,,,
img_002184,5,img_002811,0.957548975944519,1.0,1.0,,,,
img_002185,1,img_002656,0.9804859757423401,1.0,1.0,,,,
img_002185,2,img_001323,0.9795701503753662,1.0,1.0,,,,
img_002185,3,img_001307,0.9794836044311523,1.0,1.0,,,,
img_002185,4,img_002062,0.9783267378807068,1.0,1.0,,,,
img_002185,5,img_002814,0.9781919717788696,1.0,1.0,,,,
img_002186,1,img_001473,0.9831833839416504,1.0,1.0,,,,
img_002186,2,img_001828,0.981365442276001,1.0,1.0,,,,
img_002186,3,img_002151,0.9808047413825989,1.0,1.0,,,,
img_002186,4,img_000828,0.9801584482192993,1.0,1.0,,,,
img_002186,5,img_002357,0.9794553518295288,1.0,1.0,,,,
img_002187,1,img_001049,0.9635419249534607,1.0,1.0,,,,
img_002187,2,img_001762,0.9627726078033447,1.0,1.0,,,,
img_002187,3,img_002972,0.9618731737136841,1.0,1.0,,,,
img_002187,4,img_002850,0.9599484205245972,1.0,1.0,,,,
img_002187,5,img_002342,0.9597442746162415,1.0,1.0,,,,
img_002188,1,img_000897,0.9793421030044556,1.0,1.0,,,,
img_002188,2,img_001881,0.978708028793335,1.0,1.0,,,,
img_002188,3,img_001964,0.978551983833313,1.0,1.0,,,,
img_002188,4,img_002088,0.9783127307891846,1.0,1.0,,,,
img_002188,5,img_000179,0.9783063530921936,1.0,1.0,,,,
img_002189,1,img_001343,0.9579079151153564,1.0,1.0,,,,
img_002189,2,img_002593,0.9570807218551636,1.0,1.0,,,,
img_002189,3,img_002360,0.9562779664993286,1.0,1.0,,,,
img_002189,4,img_002294,0.9557761549949646,1.0,1.0,,,,
img_002189,5,img_000049,0.9557275772094727,1.0,1.0,,,,
img_002190,1,img_001282,0.9785891175270081,1.0,1.0,,,,
img_002190,2,img_000491,0.9774725437164307,1.0,1.0,,,,
img_002190,3,img_002774,0.9770776629447937,1.0,1.0,,,,
img_002190,4,img_002014,0.9758113026618958,1.0,1.0,,,,
img_002190,5,img_001107,0.9756811857223511,1.0,1.0,,,,
img_002191,1,img_000813,0.9879957437515259,1.0,1.0,,,,
img_002191,2,img_000601,0.9876196384429932,1.0,1.0,,,,
img_002191,3,img_000865,0.9873649477958679,1.0,1.0,,,,
img_002191,4,img_002045,0.9870978593826294,1.0,1.0,,,,
img_002191,5,img_000299,0.9870099425315857,1.0,1.0,,,,
img_002192,1,img_001757,0.9822438955307007,1.0,1.0,,,,
img_002192,2,img_000271,0.9810047745704651,1.0,1.0,,,,
img_002192,3,img_001430,0.9808269739151001,1.0,1.0,,,,
img_002192,4,img_002101,0.9806261658668518,1.0,1.0,,,,
img_002192,5,img_000235,0.980437695980072,1.0,1.0,,,,
img_002193,1,img_001456,0.9783190488815308,1.0,1.0,,,,
img_002193,2,img_002467,0.9754014015197754,1.0,1.0,,,,
img_002193,3,img_002811,0.9745206832885742,1.0,1.0,,,,
img_002193,4,img_001562,0.9743447303771973,1.0,1.0,,,,
img_002193,5,img_002837,0.9742803573608398,1.0,1.0,,,,
img_002194,1,img_001853,0.9812051057815552,1.0,1.0,,,,
img_002194,2,img_001574,0.9801997542381287,1.0,1.0,,,,
img_002194,3,img_000676,0.9793022871017456,1.0,1.0,,,,
img_002194,4,img_001781,0.9783245921134949,1.0,1.0,,,,
img_002194,5,img_001327,0.9780237674713135,1.0,1.0,,,,
img_002195,1,img_001781,0.9872996211051941,1.0,1.0,,,,
img_002195,2,img_000687,0.9857373237609863,1.0,1.0,,,,
img_002195,3,img_001644,0.985327959060669,1.0,1.0,,,,
img_002195,4,img_002810,0.985292911529541,1.0,1.0,,,,
img_002195,5,img_001424,0.9848360419273376,1.0,1.0,,,,
img_002196,1,img_001149,0.9837706685066223,1.0,1.0,,,,
img_002196,2,img_001805,0.9803271293640137,1.0,1.0,,,,
img_002196,3,img_002944,0.9801305532455444,1.0,1.0,,,,
img_002196,4,img_000210,0.9801050424575806,1.0,1.0,,,,
img_002196,5,img_000852,0.9797626733779907,1.0,1.0,,,,
img_002197,1,img_001481,0.9836680889129639,1.0,1.0,,,,
img_002197,2,img_001336,0.9822030067443848,1.0,1.0,,,,
img_002197,3,img_000168,0.9814298152923584,1.0,1.0,,,,
img_002197,4,img_002790,0.981009840965271,1.0,1.0,,,,
img_002197,5,img_001696,0.9799221754074097,1.0,1.0,,,,
img_002198,1,img_000224,0.9872584939002991,1.0,1.0,,,,
img_002198,2,img_001622,0.9859631061553955,1.0,1.0,,,,
img_002198,3,img_001467,0.9855151176452637,1.0,1.0,,,,
img_002198,4,img_001828,0.9854809045791626,1.0,1.0,,,,
img_002198,5,img_001757,0.9844421148300171,1.0,1.0,,,,
img_002199,1,img_001322,0.9882996082305908,1.0,1.0,,,,
img_002199,2,img_002925,0.9878988862037659,1.0,1.0,,,,
img_002199,3,img_000387,0.9873411655426025,1.0,1.0,,,,
img_002199,4,img_000808,0.9872236251831055,1.0,1.0,,,,
img_002199,5,img_002327,0.9869391918182373,1.0,1.0,,,,
img_002200,1,img_000880,0.9650970697402954,1.0,1.0,,,,
img_002200,2,img_002098,0.9638283252716064,1.0,1.0,,,,
img_002200,3,img_002958,0.9633840322494507,1.0,1.0,,,,
img_002200,4,img_001426,0.9625823497772217,1.0,1.0,,,,
img_002200,5,img_000888,0.962396502494812,1.0,1.0,,,,
img_002201,1,img_000397,0.9887871146202087,1.0,1.0,,,,
img_002201,2,img_000792,0.988528847694397,1.0,1.0,,,,
img_002201,3,img_002612,0.9883725643157959,1.0,1.0,,,,
img_002201,4,img_000554,0.9880919456481934,1.0,1.0,,,,
img_002201,5,img_002348,0.9875013828277588,1.0,1.0,,,,
img_002202,1,img_000793,0.9767012596130371,1.0,1.0,,,,
img_002202,2,img_002932,0.9760404825210571,1.0,1.0,,,,
img_002202,3,img_001833,0.9758425354957581,1.0,1.0,,,,
img_002202,4,img_002712,0.9731094837188721,1.0,1.0,,,,
img_002202,5,img_000495,0.9724719524383545,1.0,1.0,,,,
img_002203,1,img_002483,0.9597793817520142,0.0,1.0,,small pneumothorax,,
img_002203,2,img_001478,0.9596329927444458,1.0,1.0,,,,
img_002203,3,img_001267,0.9558805227279663,1.0,1.0,,,,
img_002203,4,img_001370,0.9537378549575806,1.0,1.0,,,,
img_002203,5,img_002667,0.9535461664199829,1.0,1.0,,,,
img_002204,1,img_002548,0.9793182611465454,1.0,1.0,,,,
img_002204,2,img_002412,0.9757957458496094,1.0,1.0,,,,
img_002204,3,img_002011,0.9756220579147339,1.0,1.0,,,,
img_002204,4,img_001044,0.9754416942596436,1.0,1.0,,,,
img_002204,5,img_000018,0.9753772616386414,1.0,1.0,,,,
img_002205,1,img_002583,0.9553221464157104,1.0,1.0,,,,
img_002205,2,img_002453,0.9543296098709106,1.0,1.0,,,,
img_002205,3,img_000945,0.9511613249778748,1.0,1.0,,,,
img_002205,4,img_000264,0.9506962299346924,1.0,1.0,,,,
img_002205,5,img_001159,0.9488507509231567,1.0,1.0,,,,
img_002206,1,img_002680,0.988715410232544,1.0,1.0,,,,
img_002206,2,img_000102,0.9877488613128662,1.0,1.0,,,,
img_002206,3,img_002621,0.987308144569397,1.0,1.0,,,,
img_002206,4,img_002449,0.9870423078536987,1.0,1.0,,,,
img_002206,5,img_001642,0.9867086410522461,1.0,1.0,,,,
img_002207,1,img_000603,0.9776984453201294,1.0,1.0,,,,
img_002207,2,img_001358,0.9771695733070374,1.0,1.0,,,,
img_002207,3,img_000784,0.9755929708480835,1.0,1.0,,,,
img_002207,4,img_000450,0.9754456281661987,1.0,1.0,,,,
img_002207,5,img_001012,0.9752312302589417,1.0,1.0,,,,
img_002208,1,img_001429,0.9802169799804688,1.0,1.0,,,,
img_002208,2,img_000285,0.9787313938140869,1.0,1.0,,,,
img_002208,3,img_001704,0.9786698222160339,1.0,1.0,,,,
img_002208,4,img_001899,0.9785669445991516,1.0,1.0,,,,
img_002208,5,img_002544,0.9782243967056274,1.0,1.0,,,,
img_002209,1,img_002503,0.9813094139099121,1.0,1.0,,,,
img_002209,2,img_002195,0.978610098361969,1.0,1.0,,,,
img_002209,3,img_000972,0.9781105518341064,1.0,1.0,,,,
img_002209,4,img_000344,0.9779609441757202,1.0,1.0,,,,
img_002209,5,img_001718,0.9776473641395569,1.0,1.0,,,,
img_002210,1,img_002752,0.9859470129013062,1.0,1.0,,,,
img_002210,2,img_000675,0.9859063029289246,1.0,1.0,,,,
img_002210,3,img_000220,0.9856720566749573,1.0,1.0,,,,
img_002210,4,img_001500,0.9846550226211548,1.0,1.0,,,,
img_002210,5,img_001013,0.9841299653053284,1.0,1.0,,,,
img_002211,1,img_001367,0.9910727739334106,1.0,1.0,,,,
img_002211,2,img_001602,0.9894305467605591,1.0,1.0,,,,
img_002211,3,img_000734,0.9887067079544067,1.0,1.0,,,,
img_002211,4,img_001824,0.9884141087532043,1.0,1.0,,,,
img_002211,5,img_000851,0.9880588054656982,1.0,1.0,,,,
img_002212,1,img_001001,0.9680445790290833,1.0,1.0,,,,
img_002212,2,img_002456,0.9617868661880493,1.0,1.0,,,,
img_002212,3,img_001933,0.9617749452590942,1.0,1.0,,,,
img_002212,4,img_001416,0.9612767696380615,1.0,1.0,,,,
img_002212,5,img_000404,0.9601991772651672,1.0,1.0,,,,
img_002213,1,img_000703,0.9871184825897217,1.0,1.0,,,,
img_002213,2,img_000964,0.9870916604995728,1.0,1.0,,,,
img_002213,3,img_002499,0.9870834350585938,1.0,1.0,,,,
img_002213,4,img_001712,0.9870795607566833,1.0,1.0,,,,
img_002213,5,img_000059,0.9867995977401733,1.0,1.0,,,,
img_002214,1,img_002607,0.9610401391983032,1.0,1.0,,,,
img_002214,2,img_001533,0.9548726677894592,1.0,1.0,,,,
img_002214,3,img_000400,0.9539719820022583,1.0,1.0,,,,
img_002214,4,img_001522,0.9528073072433472,1.0,1.0,,,,
img_002214,5,img_002203,0.9517362117767334,1.0,1.0,,,,
img_002215,1,img_001907,0.9914249777793884,1.0,1.0,,,,
img_002215,2,img_000273,0.9912827014923096,1.0,1.0,,,,
img_002215,3,img_002519,0.9910283088684082,1.0,1.0,,,,
img_002215,4,img_002348,0.9909225702285767,1.0,1.0,,,,
img_002215,5,img_000397,0.9909042119979858,1.0,1.0,,,,
img_002216,1,img_002362,0.9848088026046753,1.0,1.0,,,,
img_002216,2,img_000294,0.9830527305603027,1.0,1.0,,,,
img_002216,3,img_000050,0.9829809665679932,1.0,1.0,,,,
img_002216,4,img_001955,0.9820219278335571,1.0,1.0,,,,
img_002216,5,img_001397,0.9819068908691406,1.0,1.0,,,,
img_002217,1,img_002953,0.9798728823661804,1.0,1.0,,,,
img_002217,2,img_000147,0.9790260195732117,1.0,1.0,,,,
img_002217,3,img_000918,0.9780949950218201,1.0,1.0,,,,
img_002217,4,img_000923,0.976676344871521,1.0,1.0,,,,
img_002217,5,img_001778,0.9763036966323853,1.0,1.0,,,,
img_002218,1,img_002857,0.9887175559997559,1.0,1.0,,,,
img_002218,2,img_002030,0.9883294701576233,1.0,1.0,,,,
img_002218,3,img_001002,0.9878087043762207,1.0,1.0,,,,
img_002218,4,img_002923,0.9876281023025513,1.0,1.0,,,,
img_002218,5,img_001697,0.9871618747711182,1.0,1.0,,,,
img_002219,1,img_001261,0.9775434732437134,1.0,1.0,,,,
img_002219,2,img_001595,0.9771469235420227,1.0,1.0,,,,
img_002219,3,img_001518,0.9765470027923584,1.0,1.0,,,,
img_002219,4,img_001069,0.9761931896209717,1.0,1.0,,,,
img_002219,5,img_000575,0.9753421545028687,1.0,1.0,,,,
